	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.039363034069538116	23434	3	12	marroquíes	AQ	10	curiosos
1	1	0.036588072776794434	1233	3	12	marroquíes	DI	9	unos
2	2	0.032932452857494354	3280	3	12	marroquíes	AQ	8	estudiantes
3	3	0.029817407950758934	8062	3	12	marroquíes	AQ	7	extranjeros
4	4	0.026859132573008537	4174	3	12	marroquíes	AQ	6	buenos
5	5	0.026626233011484146	8111	3	12	marroquíes	AQ	5	pobres
6	6	0.021780498325824738	3657	3	12	marroquíes	PI	4	pocos
7	7	0.01718546822667122	1662	3	12	marroquíes	NC	3	niños
8	8	0.013255314901471138	32458	3	12	marroquíes	AQ	2	tontos
9	9	0.012449639849364758	34531	3	12	marroquíes	AQ	1	gallegos
0	0	0.033243898302316666	49143	4	12	marroquíes	AQ	10	simpáticos
1	1	0.02595774456858635	46304	4	12	marroquíes	AQ	9	encantadores
2	2	0.024192392826080322	4174	4	12	marroquíes	AQ	8	buenos
3	3	0.02060541696846485	413	4	12	marroquíes	Z	7	2
4	4	0.020536694675683975	1233	4	12	marroquíes	PI	6	unos
5	5	0.019508427008986473	726	4	12	marroquíes	PI	5	todos
6	6	0.019194787368178368	22083	4	12	marroquíes	AQ	4	auténticos
7	7	0.013582511804997921	9003	4	12	marroquíes	AQ	3	excelentes
8	8	0.013284839689731598	23434	4	12	marroquíes	AQ	2	curiosos
9	9	0.013002094812691212	10785	4	12	marroquíes	AQ	1	simples
0	0	0.08134506642818451	8062	5	12	marroquíes	AQ	10	extranjeros
1	1	0.05874199420213699	34531	5	12	marroquíes	AQ	9	gallegos
2	2	0.05341199412941933	5351	5	12	marroquíes	AQ	8	españoles
3	3	0.041089363396167755	413	5	12	marroquíes	Z	7	2
4	4	0.023762309923768044	3657	5	12	marroquíes	PI	6	pocos
5	5	0.01921517588198185	23434	5	12	marroquíes	AQ	5	curiosos
6	6	0.018507272005081177	726	5	12	marroquíes	PI	4	todos
7	7	0.018489331007003784	19114	5	12	marroquíes	AQ	3	ingleses
8	8	0.018430547788739204	753	5	12	marroquíes	Z	2	4
9	9	0.016732942312955856	4174	5	12	marroquíes	AQ	1	buenos
0	0	0.1251104474067688	1233	6	12	marroquíes	PI	10	unos
1	1	0.04796048626303673	8111	6	12	marroquíes	AQ	9	pobres
2	2	0.026197027415037155	23434	6	12	marroquíes	AQ	8	curiosos
3	3	0.017423462122678757	4174	6	12	marroquíes	AQ	7	buenos
4	4	0.016980094835162163	316	6	12	marroquíes	DA	6	los
5	5	0.016425997018814087	614	6	12	marroquíes	RG	5	muy
6	6	0.015491191297769547	22083	6	12	marroquíes	AQ	4	auténticos
7	7	0.015437803231179714	49143	6	12	marroquíes	AQ	3	simpáticos
8	8	0.015183178707957268	32458	6	12	marroquíes	AQ	2	tontos
9	9	0.014059282839298248	1662	6	12	marroquíes	NC	1	niños
0	0	0.12772750854492188	33502	7	12	marroquíes	VMP	10	valorados
1	1	0.04705110192298889	1605	7	12	marroquíes	AQ	9	grandes
2	2	0.03914935886859894	12113	7	12	marroquíes	AQ	8	cercanos
3	3	0.035591885447502136	19097	7	12	marroquíes	AQ	7	exigentes
4	4	0.0336434505879879	10578	7	12	marroquíes	AQ	6	baratos
5	5	0.02980971708893776	14421	7	12	marroquíes	AQ	5	rápidos
6	6	0.0253748819231987	13801	7	12	marroquíes	AQ	4	completos
7	7	0.024837829172611237	3452	7	12	marroquíes	AQ	3	pequeños
8	8	0.021708115935325623	19846	7	12	marroquíes	AQ	2	satisfechos
9	9	0.018776509910821915	6001	7	12	marroquíes	AQ	1	fuertes
0	0	0.07099658250808716	12113	8	12	marroquíes	AQ	10	cercanos
1	1	0.05625023692846298	23434	8	12	marroquíes	AQ	9	curiosos
2	2	0.055162783712148666	8111	8	12	marroquíes	AQ	8	pobres
3	3	0.031096165999770164	3452	8	12	marroquíes	AQ	7	pequeños
4	4	0.02470691129565239	36023	8	12	marroquíes	AQ	6	afortunados
5	5	0.019714418798685074	12469	8	12	marroquíes	AQ	5	destacados
6	6	0.01628110185265541	12606	8	12	marroquíes	AQ	4	fieles
7	7	0.013330349698662758	8410	8	12	marroquíes	AQ	3	antiguos
8	8	0.012924347072839737	21493	8	12	marroquíes	AQ	2	tranquilos
9	9	0.01290121953934431	16699	8	12	marroquíes	AQ	1	atentos
0	0	0.0891350656747818	12113	9	12	marroquíes	AQ	10	cercanos
1	1	0.03867143765091896	12469	9	12	marroquíes	AQ	9	destacados
2	2	0.03343358635902405	23434	9	12	marroquíes	AQ	8	curiosos
3	3	0.026787355542182922	14421	9	12	marroquíes	AQ	7	rápidos
4	4	0.02455179952085018	16699	9	12	marroquíes	AQ	6	atentos
5	5	0.021610280498862267	33502	9	12	marroquíes	VMP	5	valorados
6	6	0.01850886084139347	21493	9	12	marroquíes	AQ	4	tranquilos
7	7	0.01754455640912056	10578	9	12	marroquíes	AQ	3	baratos
8	8	0.017415661364793777	3452	9	12	marroquíes	AQ	2	pequeños
9	9	0.017065932974219322	12606	9	12	marroquíes	AQ	1	fieles
0	0	0.07453007251024246	23434	10	12	marroquíes	AQ	10	curiosos
1	1	0.053144391626119614	12113	10	12	marroquíes	AQ	9	cercanos
2	2	0.04991963133215904	36023	10	12	marroquíes	AQ	8	afortunados
3	3	0.02417558990418911	21493	10	12	marroquíes	AQ	7	tranquilos
4	4	0.023867428302764893	8111	10	12	marroquíes	AQ	6	pobres
5	5	0.022976821288466454	16699	10	12	marroquíes	AQ	5	atentos
6	6	0.018735328689217567	19846	10	12	marroquíes	AQ	4	satisfechos
7	7	0.018667805939912796	3452	10	12	marroquíes	AQ	3	pequeños
8	8	0.017748050391674042	12469	10	12	marroquíes	AQ	2	destacados
9	9	0.01662900298833847	16332	10	12	marroquíes	AQ	1	contentos
0	0	0.15696796774864197	9564	11	12	marroquíes	AQ	10	útiles
1	1	0.09809669852256775	32820	11	12	marroquíes	AQ	9	bienvenidos
2	2	0.072780080139637	4174	11	12	marroquíes	AQ	8	buenos
3	3	0.06013362109661102	49143	11	12	marroquíes	AQ	7	simpáticos
4	4	0.04572552815079689	16540	11	12	marroquíes	AQ	6	cómodos
5	5	0.045679762959480286	22049	11	12	marroquíes	AQ	5	amables
6	6	0.026465898379683495	10578	11	12	marroquíes	AQ	4	baratos
7	7	0.019468776881694794	6013	11	12	marroquíes	AQ	3	agradable
8	8	0.016413988545536995	45247	11	12	marroquíes	AQ	2	educados
9	9	0.015170717611908913	2578	11	12	marroquíes	AQ	1	profesionales
0	0	0.1630314588546753	2578	12	12	marroquíes	AQ	10	profesionales
1	1	0.03614474833011627	22083	12	12	marroquíes	AQ	9	auténticos
2	2	0.022565845400094986	13516	12	12	marroquíes	NC	8	señores
3	3	0.02074836567044258	1605	12	12	marroquíes	AQ	7	grandes
4	4	0.01896034926176071	4174	12	12	marroquíes	AQ	6	buenos
5	5	0.018691854551434517	10785	12	12	marroquíes	AQ	5	simples
6	6	0.018462814390659332	8558	12	12	marroquíes	NC	4	maestros
7	7	0.012979487888514996	2342	12	12	marroquíes	NC	3	amigos
8	8	0.012744183652102947	3280	12	12	marroquíes	NC	2	estudiantes
9	9	0.012603423558175564	16828	12	12	marroquíes	AQ	1	extraños
0	0	0.015061398036777973	14994	0	12	argelinos	AQ	10	hermosos
1	1	0.011952511966228485	11776	0	12	argelinos	AQ	9	inteligentes
2	2	0.01175058726221323	4174	0	12	argelinos	AQ	8	buenos
3	3	0.011702855117619038	10785	0	12	argelinos	AQ	7	simples
4	4	0.011439110152423382	3343	0	12	argelinos	AQ	6	humanos
5	5	0.011047880165278912	726	0	12	argelinos	PI	5	todos
6	6	0.010431402362883091	6001	0	12	argelinos	AQ	4	fuertes
7	7	0.009644250385463238	893	0	12	argelinos	NC	3	personas
8	8	0.009019614197313786	1605	0	12	argelinos	AQ	2	grandes
9	9	0.008047452196478844	2152	0	12	argelinos	AQ	1	nuevos
0	0	0.0521722175180912	10785	1	12	argelinos	AQ	10	simples
1	1	0.03727271780371666	14994	1	12	argelinos	AQ	9	hermosos
2	2	0.028979863971471786	893	1	12	argelinos	NC	8	personas
3	3	0.02196126990020275	4174	1	12	argelinos	AQ	7	buenos
4	4	0.015329185873270035	726	1	12	argelinos	PI	6	todos
5	5	0.013354653492569923	5839	1	12	argelinos	AQ	5	chicos
6	6	0.012074132449924946	353	1	12	argelinos	DI	4	una
7	7	0.011623767204582691	1605	1	12	argelinos	AQ	3	grandes
8	8	0.011420792900025845	3657	1	12	argelinos	PI	2	pocos
9	9	0.01058898214250803	1233	1	12	argelinos	DI	1	unos
0	0	0.10849872976541519	2578	2	12	argelinos	AQ	10	profesionales
1	1	0.04426802694797516	2342	2	12	argelinos	NC	9	amigos
2	2	0.026091549545526505	18	2	12	argelinos	Fp	8	.
3	3	0.020345306023955345	5839	2	12	argelinos	NC	7	chicos
4	4	0.017365872859954834	4174	2	12	argelinos	AQ	6	buenos
5	5	0.016957156360149384	1291	2	12	argelinos	Fp	5	.
6	6	0.01622955873608589	3657	2	12	argelinos	PI	4	pocos
7	7	0.014643264934420586	4658	2	12	argelinos	NC	3	vecinos
8	8	0.014322726055979729	3280	2	12	argelinos	NC	2	estudiantes
9	9	0.013233224861323833	17131	2	12	argelinos	NC	1	vendedores
0	0	0.1802033632993698	10785	3	12	argelinos	AQ	10	simples
1	1	0.05465039610862732	1605	3	12	argelinos	AQ	9	grandes
2	2	0.02621399611234665	1233	3	12	argelinos	DI	8	unos
3	3	0.02204633131623268	4174	3	12	argelinos	AQ	7	buenos
4	4	0.01907685399055481	14994	3	12	argelinos	AQ	6	hermosos
5	5	0.01764502376317978	10630	3	12	argelinos	AQ	5	caras
6	6	0.014493955299258232	3842	3	12	argelinos	AQ	4	buenas
7	7	0.014151940122246742	5839	3	12	argelinos	AQ	3	chicos
8	8	0.013258117251098156	614	3	12	argelinos	RG	2	muy
9	9	0.013042253442108631	18105	3	12	argelinos	AQ	1	elegantes
0	0	0.1497376561164856	10785	4	12	argelinos	AQ	10	simples
1	1	0.03914888948202133	1233	4	12	argelinos	PI	9	unos
2	2	0.028652213513851166	1605	4	12	argelinos	AQ	8	grandes
3	3	0.025071686133742332	4174	4	12	argelinos	AQ	7	buenos
4	4	0.018948417156934738	726	4	12	argelinos	PI	6	todos
5	5	0.014239714480936527	14994	4	12	argelinos	AQ	5	hermosos
6	6	0.013689642772078514	5839	4	12	argelinos	AQ	4	chicos
7	7	0.012566851451992989	893	4	12	argelinos	NC	3	personas
8	8	0.012027427554130554	10630	4	12	argelinos	AQ	2	caras
9	9	0.011668961495161057	316	4	12	argelinos	DA	1	los
0	0	0.12067662924528122	10785	5	12	argelinos	AQ	10	simples
1	1	0.08291049301624298	1233	5	12	argelinos	DI	9	unos
2	2	0.02989652007818222	1605	5	12	argelinos	AQ	8	grandes
3	3	0.028055841103196144	893	5	12	argelinos	NC	7	personas
4	4	0.024256978183984756	4174	5	12	argelinos	AQ	6	buenos
5	5	0.018895244225859642	316	5	12	argelinos	DA	5	los
6	6	0.017409786581993103	2864	5	12	argelinos	RG	4	realmente
7	7	0.015426350757479668	614	5	12	argelinos	RG	3	muy
8	8	0.014656121842563152	1962	5	12	argelinos	NC	2	verdad
9	9	0.01462981291115284	8111	5	12	argelinos	AQ	1	pobres
0	0	0.03764277696609497	726	6	12	argelinos	DI	10	todos
1	1	0.03762798756361008	316	6	12	argelinos	DA	9	los
2	2	0.01915059983730316	2473	6	12	argelinos	NC	8	palabras
3	3	0.019143296405673027	1233	6	12	argelinos	PI	7	unos
4	4	0.014613399282097816	10785	6	12	argelinos	AQ	6	simples
5	5	0.01298985444009304	353	6	12	argelinos	DI	5	una
6	6	0.011272775940597057	343	6	12	argelinos	DA	4	las
7	7	0.010610293596982956	2257	6	12	argelinos	DD	3	esos
8	8	0.010336965322494507	1352	6	12	argelinos	PI	2	muchos
9	9	0.009025344625115395	302	6	12	argelinos	DI	1	un
0	0	0.08027525991201401	14421	7	12	argelinos	AQ	10	rápidos
1	1	0.0659906417131424	1605	7	12	argelinos	AQ	9	grandes
2	2	0.04738689586520195	2792	7	12	argelinos	AQ	8	jóvenes
3	3	0.04114575311541557	6571	7	12	argelinos	AQ	7	populares
4	4	0.03930265083909035	6001	7	12	argelinos	AQ	6	fuertes
5	5	0.03107500821352005	3452	7	12	argelinos	AQ	5	pequeños
6	6	0.018354110419750214	2804	7	12	argelinos	AQ	4	importantes
7	7	0.017547402530908585	6625	7	12	argelinos	AQ	3	activos
8	8	0.016040848568081856	6390	7	12	argelinos	AQ	2	altos
9	9	0.01597689464688301	5839	7	12	argelinos	AQ	1	chicos
0	0	0.3484516441822052	14421	8	12	argelinos	AQ	10	rápidos
1	1	0.051411326974630356	10578	8	12	argelinos	AQ	9	baratos
2	2	0.029858717694878578	12113	8	12	argelinos	AQ	8	cercanos
3	3	0.029724102467298508	2804	8	12	argelinos	AQ	7	importantes
4	4	0.02205272763967514	3452	8	12	argelinos	AQ	6	pequeños
5	5	0.021822551265358925	8323	8	12	argelinos	AQ	5	bajos
6	6	0.019150516018271446	5839	8	12	argelinos	AQ	4	chicos
7	7	0.01824784465134144	17050	8	12	argelinos	AQ	3	peligrosos
8	8	0.01804634928703308	6390	8	12	argelinos	AQ	2	altos
9	9	0.01703641191124916	1605	8	12	argelinos	AQ	1	grandes
0	0	0.19997482001781464	14421	9	12	argelinos	AQ	10	rápidos
1	1	0.07900921255350113	6625	9	12	argelinos	AQ	9	activos
2	2	0.04141592979431152	2804	9	12	argelinos	AQ	8	importantes
3	3	0.02454805187880993	18	9	12	argelinos	Fp	7	.
4	4	0.021320151165127754	11776	9	12	argelinos	AQ	6	inteligentes
5	5	0.02086559310555458	17050	9	12	argelinos	AQ	5	peligrosos
6	6	0.01787116751074791	16100	9	12	argelinos	AQ	4	vulnerables
7	7	0.015555047430098057	17601	9	12	argelinos	AQ	3	conectados
8	8	0.014058135449886322	12113	9	12	argelinos	AQ	2	cercanos
9	9	0.013050632551312447	3975	9	12	argelinos	AQ	1	rápido
0	0	0.16853392124176025	14421	10	12	argelinos	AQ	10	rápidos
1	1	0.05192628875374794	10578	10	12	argelinos	AQ	9	baratos
2	2	0.048248812556266785	12113	10	12	argelinos	AQ	8	cercanos
3	3	0.040429048240184784	5839	10	12	argelinos	AQ	7	chicos
4	4	0.036092400550842285	9564	10	12	argelinos	AQ	6	útiles
5	5	0.021161813288927078	23434	10	12	argelinos	AQ	5	curiosos
6	6	0.019892921671271324	2804	10	12	argelinos	AQ	4	importantes
7	7	0.014444168657064438	18	10	12	argelinos	Fp	3	.
8	8	0.013387406244874	2359	10	12	argelinos	AQ	2	usuarios
9	9	0.01270019356161356	6625	10	12	argelinos	AQ	1	activos
0	0	0.14495635032653809	10785	11	12	argelinos	AQ	10	simples
1	1	0.11971160024404526	4174	11	12	argelinos	AQ	9	buenos
2	2	0.039502646774053574	3657	11	12	argelinos	PI	8	pocos
3	3	0.027028093114495277	32458	11	12	argelinos	AQ	7	tontos
4	4	0.024934757500886917	3842	11	12	argelinos	AQ	6	buenas
5	5	0.022710025310516357	9564	11	12	argelinos	AQ	5	útiles
6	6	0.0215157363563776	10514	11	12	argelinos	AQ	4	viajeros
7	7	0.02014485001564026	1605	11	12	argelinos	AQ	3	grandes
8	8	0.017307547852396965	3452	11	12	argelinos	AQ	2	pequeños
9	9	0.01289369910955429	8111	11	12	argelinos	AQ	1	pobres
0	0	0.04195946827530861	2578	12	12	argelinos	AQ	10	profesionales
1	1	0.026117809116840363	2342	12	12	argelinos	NC	9	amigos
2	2	0.02443518675863743	5839	12	12	argelinos	NC	8	chicos
3	3	0.02229171060025692	1662	12	12	argelinos	NC	7	niños
4	4	0.021234698593616486	18	12	12	argelinos	Fp	6	.
5	5	0.019033409655094147	1605	12	12	argelinos	AQ	5	grandes
6	6	0.016742166131734848	4174	12	12	argelinos	AQ	4	buenos
7	7	0.015493633225560188	3657	12	12	argelinos	PI	3	pocos
8	8	0.013935981318354607	10785	12	12	argelinos	AQ	2	simples
9	9	0.010870435275137424	13516	12	12	argelinos	NC	1	señores
0	0	0.023634497076272964	1662	0	12	sudafricanos	NC	10	niños
1	1	0.020115768536925316	726	0	12	sudafricanos	PI	9	todos
2	2	0.015211470425128937	10805	0	12	sudafricanos	AQ	8	blancos
3	3	0.010949365794658661	2323	0	12	sudafricanos	NC	7	hombres
4	4	0.009850792586803436	2342	0	12	sudafricanos	NC	6	amigos
5	5	0.009366118349134922	2792	0	12	sudafricanos	AQ	5	jóvenes
6	6	0.009281777776777744	1568	0	12	sudafricanos	NC	4	mujeres
7	7	0.009280777536332607	1236	0	12	sudafricanos	PP	3	ellos
8	8	0.009175672195851803	5482	0	12	sudafricanos	PP	2	ustedes
9	9	0.008857321925461292	1460	0	12	sudafricanos	AQ	1	diferentes
0	0	0.02983882650732994	413	1	12	sudafricanos	Z	10	2
1	1	0.020357977598905563	791	1	12	sudafricanos	Z	9	5
2	2	0.01932024210691452	753	1	12	sudafricanos	Z	8	4
3	3	0.018249070271849632	14994	1	12	sudafricanos	AQ	7	hermosos
4	4	0.01567673124372959	3657	1	12	sudafricanos	PI	6	pocos
5	5	0.015570319257676601	8111	1	12	sudafricanos	AQ	5	pobres
6	6	0.015215711668133736	2323	1	12	sudafricanos	NC	4	hombres
7	7	0.014960355125367641	1568	1	12	sudafricanos	NC	3	mujeres
8	8	0.014480256475508213	625	1	12	sudafricanos	Z	2	3
9	9	0.01425945945084095	261	1	12	sudafricanos	SP	1	de
0	0	0.07491976767778397	32087	2	12	sudafricanos	NC	10	chavales
1	1	0.07425199449062347	2578	2	12	sudafricanos	AQ	9	profesionales
2	2	0.05670113489031792	4174	2	12	sudafricanos	AQ	8	buenos
3	3	0.04832388460636139	3657	2	12	sudafricanos	PI	7	pocos
4	4	0.04058702290058136	10785	2	12	sudafricanos	AQ	6	simples
5	5	0.03071998618543148	1662	2	12	sudafricanos	NC	5	niños
6	6	0.029293010011315346	1233	2	12	sudafricanos	DI	4	unos
7	7	0.01907189004123211	1605	2	12	sudafricanos	AQ	3	grandes
8	8	0.017627079039812088	2342	2	12	sudafricanos	NC	2	amigos
9	9	0.01669035293161869	5839	2	12	sudafricanos	NC	1	chicos
0	0	0.026436205953359604	8062	3	12	sudafricanos	AQ	10	extranjeros
1	1	0.025090886279940605	8111	3	12	sudafricanos	AQ	9	pobres
2	2	0.021924704313278198	10805	3	12	sudafricanos	AQ	8	blancos
3	3	0.020086955279111862	1662	3	12	sudafricanos	NC	7	niños
4	4	0.018735835328698158	1233	3	12	sudafricanos	PI	6	unos
5	5	0.018688278272747993	726	3	12	sudafricanos	PI	5	todos
6	6	0.011083299294114113	3280	3	12	sudafricanos	AQ	4	estudiantes
7	7	0.010782124474644661	37722	3	12	sudafricanos	AQ	3	racistas
8	8	0.010283755138516426	10571	3	12	sudafricanos	NC	2	inmigrantes
9	9	0.00928023736923933	2323	3	12	sudafricanos	NC	1	hombres
0	0	0.02951081655919552	8111	4	12	sudafricanos	AQ	10	pobres
1	1	0.026261761784553528	1662	4	12	sudafricanos	NC	9	niños
2	2	0.02473955601453781	32458	4	12	sudafricanos	AQ	8	tontos
3	3	0.01697743497788906	726	4	12	sudafricanos	PI	7	todos
4	4	0.012787430547177792	1233	4	12	sudafricanos	PI	6	unos
5	5	0.010030978359282017	37722	4	12	sudafricanos	AQ	5	racistas
6	6	0.008446681313216686	316	4	12	sudafricanos	DA	4	los
7	7	0.008208897896111012	47216	4	12	sudafricanos	AQ	3	idiotas
8	8	0.007397882174700499	893	4	12	sudafricanos	NC	2	personas
9	9	0.0070677041076123714	41482	4	12	sudafricanos	AQ	1	ignorantes
0	0	0.02543393336236477	8062	5	12	sudafricanos	AQ	10	extranjeros
1	1	0.019617492333054543	8111	5	12	sudafricanos	AQ	9	pobres
2	2	0.018874306231737137	1233	5	12	sudafricanos	DI	8	unos
3	3	0.01578507572412491	726	5	12	sudafricanos	PI	7	todos
4	4	0.01310893427580595	1662	5	12	sudafricanos	NC	6	niños
5	5	0.012187458574771881	3657	5	12	sudafricanos	PI	5	pocos
6	6	0.01200631633400917	4174	5	12	sudafricanos	AQ	4	buenos
7	7	0.011699100956320763	16828	5	12	sudafricanos	AQ	3	extraños
8	8	0.01083582267165184	32458	5	12	sudafricanos	AQ	2	tontos
9	9	0.009604164399206638	713	5	12	sudafricanos	PN	1	dos
0	0	0.020341474562883377	8111	6	12	sudafricanos	AQ	10	pobres
1	1	0.018313413485884666	1662	6	12	sudafricanos	NC	9	niños
2	2	0.012810404412448406	24949	6	12	sudafricanos	NC	8	diamantes
3	3	0.011849054135382175	16828	6	12	sudafricanos	AQ	7	extraños
4	4	0.010283048264682293	1962	6	12	sudafricanos	NC	6	verdad
5	5	0.009898281656205654	10805	6	12	sudafricanos	AQ	5	blancos
6	6	0.009253816679120064	32458	6	12	sudafricanos	AQ	4	tontos
7	7	0.00913209654390812	805	6	12	sudafricanos	RG	3	así
8	8	0.008580033667385578	47216	6	12	sudafricanos	AQ	2	idiotas
9	9	0.008058174513280392	23226	6	12	sudafricanos	AQ	1	inocentes
0	0	0.18658104538917542	1605	7	12	sudafricanos	AQ	10	grandes
1	1	0.06865085661411285	10578	7	12	sudafricanos	AQ	9	baratos
2	2	0.06580765545368195	14421	7	12	sudafricanos	AQ	8	rápidos
3	3	0.05936620011925697	6001	7	12	sudafricanos	AQ	7	fuertes
4	4	0.02302120067179203	3452	7	12	sudafricanos	AQ	6	pequeños
5	5	0.020641405135393143	19900	7	12	sudafricanos	AQ	5	caros
6	6	0.020219629630446434	6571	7	12	sudafricanos	AQ	4	populares
7	7	0.019889680668711662	6390	7	12	sudafricanos	AQ	3	altos
8	8	0.0169698316603899	16828	7	12	sudafricanos	AQ	2	extraños
9	9	0.01577088236808777	8323	7	12	sudafricanos	AQ	1	bajos
0	0	0.08533219248056412	19900	8	12	sudafricanos	AQ	10	caros
1	1	0.08304934948682785	10578	8	12	sudafricanos	AQ	9	baratos
2	2	0.060252074152231216	16828	8	12	sudafricanos	AQ	8	extraños
3	3	0.03974909707903862	1605	8	12	sudafricanos	AQ	7	grandes
4	4	0.03242643177509308	14421	8	12	sudafricanos	AQ	6	rápidos
5	5	0.03076435625553131	23434	8	12	sudafricanos	AQ	5	curiosos
6	6	0.030313175171613693	35084	8	12	sudafricanos	AQ	4	lentos
7	7	0.02855071984231472	8111	8	12	sudafricanos	AQ	3	pobres
8	8	0.0236723143607378	13853	8	12	sudafricanos	AQ	2	duros
9	9	0.01778644323348999	19097	8	12	sudafricanos	AQ	1	exigentes
0	0	0.08637667447328568	10578	9	12	sudafricanos	AQ	10	baratos
1	1	0.08372528851032257	14421	9	12	sudafricanos	AQ	9	rápidos
2	2	0.049747150391340256	19900	9	12	sudafricanos	AQ	8	caros
3	3	0.041581396013498306	1605	9	12	sudafricanos	AQ	7	grandes
4	4	0.03995458781719208	21493	9	12	sudafricanos	AQ	6	tranquilos
5	5	0.03771182522177696	23434	9	12	sudafricanos	AQ	5	curiosos
6	6	0.022603102028369904	16828	9	12	sudafricanos	AQ	4	extraños
7	7	0.021015889942646027	13801	9	12	sudafricanos	AQ	3	completos
8	8	0.017229167744517326	19097	9	12	sudafricanos	AQ	2	exigentes
9	9	0.01700958050787449	11776	9	12	sudafricanos	AQ	1	inteligentes
0	0	0.13211952149868011	23434	10	12	sudafricanos	AQ	10	curiosos
1	1	0.10031597316265106	19900	10	12	sudafricanos	AQ	9	caros
2	2	0.04448960721492767	10514	10	12	sudafricanos	AQ	8	viajeros
3	3	0.033791594207286835	16828	10	12	sudafricanos	AQ	7	extraños
4	4	0.033444032073020935	10578	10	12	sudafricanos	AQ	6	baratos
5	5	0.02912573143839836	1605	10	12	sudafricanos	AQ	5	grandes
6	6	0.025856584310531616	7751	10	12	sudafricanos	AQ	4	conocidos
7	7	0.018192067742347717	8111	10	12	sudafricanos	AQ	3	pobres
8	8	0.016818976029753685	19097	10	12	sudafricanos	AQ	2	exigentes
9	9	0.01624881662428379	21493	10	12	sudafricanos	AQ	1	tranquilos
0	0	0.06382420659065247	16828	11	12	sudafricanos	AQ	10	extraños
1	1	0.03118741698563099	1460	11	12	sudafricanos	AQ	9	diferentes
2	2	0.029627930372953415	3452	11	12	sudafricanos	AQ	8	pequeños
3	3	0.029177187010645866	10785	11	12	sudafricanos	AQ	7	simples
4	4	0.026899389922618866	18	11	12	sudafricanos	Fp	6	.
5	5	0.022101379930973053	6245	11	12	sudafricanos	AQ	5	similares
6	6	0.020962856709957123	4174	11	12	sudafricanos	AQ	4	buenos
7	7	0.020258767530322075	1605	11	12	sudafricanos	AQ	3	grandes
8	8	0.01929164119064808	2342	11	12	sudafricanos	NC	2	amigos
9	9	0.01569979451596737	4658	11	12	sudafricanos	NC	1	vecinos
0	0	0.1900777667760849	2578	12	12	sudafricanos	AQ	10	profesionales
1	1	0.0376952588558197	1605	12	12	sudafricanos	AQ	9	grandes
2	2	0.02954854629933834	1662	12	12	sudafricanos	NC	8	niños
3	3	0.022296715527772903	13516	12	12	sudafricanos	NC	7	señores
4	4	0.017279984429478645	2342	12	12	sudafricanos	NC	6	amigos
5	5	0.016967494040727615	5839	12	12	sudafricanos	NC	5	chicos
6	6	0.016659146174788475	10785	12	12	sudafricanos	AQ	4	simples
7	7	0.016215156763792038	40351	12	12	sudafricanos	NC	3	genios
8	8	0.014878956601023674	4174	12	12	sudafricanos	AQ	2	buenos
9	9	0.01457239780575037	8558	12	12	sudafricanos	NC	1	maestros
0	0	0.04878978431224823	10578	0	12	chinos	AQ	10	baratos
1	1	0.041109416633844376	4174	0	12	chinos	AQ	9	buenos
2	2	0.03224592283368111	413	0	12	chinos	Z	8	2
3	3	0.02246234565973282	614	0	12	chinos	RG	7	muy
4	4	0.020094335079193115	404	0	12	chinos	Z	6	1
5	5	0.015512067824602127	1662	0	12	chinos	NC	5	niños
6	6	0.014698833227157593	1523	0	12	chinos	Fs	4	...
7	7	0.012679745443165302	625	0	12	chinos	Z	3	3
8	8	0.011774429120123386	572	0	12	chinos	Fs	2	...
9	9	0.01172782015055418	19366	0	12	chinos	AQ	1	preciosos
0	0	0.041298285126686096	1662	1	12	chinos	NC	10	niños
1	1	0.03604120761156082	31839	1	12	chinos	AQ	9	asiáticos
2	2	0.03183429688215256	726	1	12	chinos	PI	8	todos
3	3	0.024169249460101128	2792	1	12	chinos	AQ	7	jóvenes
4	4	0.023241564631462097	14886	1	12	chinos	AQ	6	chinos
5	5	0.01594153791666031	1233	1	12	chinos	DI	5	unos
6	6	0.01567486673593521	8062	1	12	chinos	AQ	4	extranjeros
7	7	0.014959787018597126	14994	1	12	chinos	AQ	3	hermosos
8	8	0.012404299341142178	4174	1	12	chinos	AQ	2	buenos
9	9	0.010806342586874962	893	1	12	chinos	NC	1	personas
0	0	0.07132866978645325	2578	2	12	chinos	AQ	10	profesionales
1	1	0.03875790908932686	10785	2	12	chinos	AQ	9	simples
2	2	0.03452085331082344	2342	2	12	chinos	NC	8	amigos
3	3	0.032163843512535095	3657	2	12	chinos	PI	7	pocos
4	4	0.03176015615463257	32087	2	12	chinos	NC	6	chavales
5	5	0.03146248683333397	4174	2	12	chinos	AQ	5	buenos
6	6	0.023260746151208878	4658	2	12	chinos	NC	4	vecinos
7	7	0.02019435726106167	1662	2	12	chinos	NC	3	niños
8	8	0.017665695399045944	18	2	12	chinos	Fp	2	.
9	9	0.01695271022617817	1523	2	12	chinos	Fs	1	...
0	0	0.04662760719656944	8111	3	12	chinos	AQ	10	pobres
1	1	0.04043072089552879	1233	3	12	chinos	DI	9	unos
2	2	0.033524829894304276	8062	3	12	chinos	AQ	8	extranjeros
3	3	0.02801264449954033	1662	3	12	chinos	NC	7	niños
