	index	score	token	sentence	model	dimension	pos_tag	rsv	word
9	9	0.007510433439165354	3842	3	13	marroquíes	AQ	1	buenas
0	0	0.01746080256998539	4174	4	13	marroquíes	AQ	10	buenos
1	1	0.01174145843833685	5562	4	13	marroquíes	AQ	9	necesarios
2	2	0.010762223973870277	9245	4	13	marroquíes	AQ	8	malos
3	3	0.009706035256385803	1662	4	13	marroquíes	NC	7	niños
4	4	0.008682504296302795	18470	4	13	marroquíes	AQ	6	imprescindibles
5	5	0.008275479078292847	9871	4	13	marroquíes	AQ	5	suficientes
6	6	0.0082166139036417	316	4	13	marroquíes	DA	4	los
7	7	0.007353898603469133	952	4	13	marroquíes	CC	3	mas
8	8	0.007159993052482605	1352	4	13	marroquíes	PI	2	muchos
9	9	0.007092856802046299	726	4	13	marroquíes	PI	1	todos
0	0	0.03732301667332649	32820	5	13	marroquíes	AQ	10	bienvenidos
1	1	0.02730693481862545	4174	5	13	marroquíes	AQ	9	buenos
2	2	0.01487886905670166	9245	5	13	marroquíes	AQ	8	malos
3	3	0.014469752088189125	19900	5	13	marroquíes	AQ	7	caros
4	4	0.013030261732637882	5562	5	13	marroquíes	AQ	6	necesarios
5	5	0.012348680756986141	9951	5	13	marroquíes	AQ	5	clásicos
6	6	0.01172961201518774	18470	5	13	marroquíes	AQ	4	imprescindibles
7	7	0.01162099651992321	2583	5	13	marroquíes	AQ	3	gratis
8	8	0.011494758538901806	49244	5	13	marroquíes	AQ	2	aburridos
9	9	0.011390565894544125	17395	5	13	marroquíes	AQ	1	perfectos
0	0	0.034298382699489594	93	6	13	marroquíes	CC	10	y
1	1	0.023279087617993355	32820	6	13	marroquíes	AQ	9	bienvenidos
2	2	0.018020760267972946	6567	6	13	marroquíes	AQ	8	seguros
3	3	0.013044120743870735	2622	6	13	marroquíes	AQ	7	seguro
4	4	0.010368109680712223	2385	6	13	marroquíes	AQ	6	claro
5	5	0.010057343170046806	4830	6	13	marroquíes	AQ	5	menores
6	6	0.00864728819578886	2562	6	13	marroquíes	AQ	4	bueno
7	7	0.008118643425405025	2369	6	13	marroquíes	AQ	3	facil
8	8	0.007969674654304981	2583	6	13	marroquíes	AQ	2	gratis
9	9	0.007891103625297546	32194	6	13	marroquíes	AQ	1	maduros
0	0	0.09034495055675507	18	7	13	marroquíes	Fp	10	.
1	1	0.03685427084565163	6390	7	13	marroquíes	AQ	9	altos
2	2	0.026663850992918015	37113	7	13	marroquíes	AQ	8	visitados
3	3	0.022977478802204132	2804	7	13	marroquíes	AQ	7	importantes
4	4	0.02275114133954048	3381	7	13	marroquíes	RG	6	allá
5	5	0.022452333942055702	9000	7	13	marroquíes	AQ	5	recientes
6	6	0.02240617386996746	19112	7	13	marroquíes	AQ	4	vendidos
7	7	0.016935857012867928	6571	7	13	marroquíes	AQ	3	populares
8	8	0.01565323770046234	8323	7	13	marroquíes	AQ	2	bajos
9	9	0.014965596608817577	5860	7	13	marroquíes	AQ	1	comunes
0	0	0.35784712433815	19112	8	13	marroquíes	AQ	10	vendidos
1	1	0.04878177121281624	21700	8	13	marroquíes	AQ	9	vistos
2	2	0.04552966356277466	37113	8	13	marroquíes	AQ	8	visitados
3	3	0.041192054748535156	6571	8	13	marroquíes	AQ	7	populares
4	4	0.03706399351358414	43564	8	13	marroquíes	AQ	6	buscados
5	5	0.033316537737846375	16236	8	13	marroquíes	AQ	5	expuestos
6	6	0.03005320392549038	18	8	13	marroquíes	Fp	4	.
7	7	0.029020648449659348	13447	8	13	marroquíes	AQ	3	críticos
8	8	0.025862354785203934	8323	8	13	marroquíes	AQ	2	bajos
9	9	0.01995035447180271	19900	8	13	marroquíes	AQ	1	caros
0	0	0.10515573620796204	6390	9	13	marroquíes	AQ	10	altos
1	1	0.09535355865955353	5860	9	13	marroquíes	AQ	9	comunes
2	2	0.048087090253829956	9000	9	13	marroquíes	AQ	8	recientes
3	3	0.029195236042141914	6571	9	13	marroquíes	AQ	7	populares
4	4	0.025758611038327217	37113	9	13	marroquíes	AQ	6	visitados
5	5	0.02544788457453251	8323	9	13	marroquíes	AQ	5	bajos
6	6	0.024749334901571274	10889	9	13	marroquíes	AQ	4	habituales
7	7	0.023312460631132126	19112	9	13	marroquíes	AQ	3	vendidos
8	8	0.01932446099817753	2804	9	13	marroquíes	AQ	2	importantes
9	9	0.01877451129257679	43564	9	13	marroquíes	AQ	1	buscados
0	0	0.14318682253360748	5860	10	13	marroquíes	AQ	10	comunes
1	1	0.06500176340341568	10889	10	13	marroquíes	AQ	9	habituales
2	2	0.03813011199235916	9000	10	13	marroquíes	AQ	8	recientes
3	3	0.036489784717559814	6571	10	13	marroquíes	AQ	7	populares
4	4	0.033247336745262146	6390	10	13	marroquíes	AQ	6	altos
5	5	0.03157120570540428	19900	10	13	marroquíes	AQ	5	caros
6	6	0.031006362289190292	8323	10	13	marroquíes	AQ	4	bajos
7	7	0.023664962500333786	10578	10	13	marroquíes	AQ	3	baratos
8	8	0.01961931586265564	43564	10	13	marroquíes	AQ	2	buscados
9	9	0.018913526087999344	37113	10	13	marroquíes	AQ	1	visitados
0	0	0.11371957510709763	4174	11	13	marroquíes	AQ	10	buenos
1	1	0.07288964837789536	3842	11	13	marroquíes	AQ	9	buenas
2	2	0.03152904286980629	6390	11	13	marroquíes	AQ	8	altos
3	3	0.02948923036456108	22049	11	13	marroquíes	AQ	7	amables
4	4	0.026172667741775513	1605	11	13	marroquíes	AQ	6	grandes
5	5	0.02357582002878189	9185	11	13	marroquíes	AQ	5	difíciles
6	6	0.013423735275864601	6001	11	13	marroquíes	AQ	4	fuertes
7	7	0.012892132624983788	11067	11	13	marroquíes	AQ	3	fáciles
8	8	0.01143377460539341	2562	11	13	marroquíes	AQ	2	bueno
9	9	0.010922967456281185	9245	11	13	marroquíes	AQ	1	malos
0	0	0.03613435849547386	3979	12	13	marroquíes	NC	10	comentarios
1	1	0.021683333441615105	8413	12	13	marroquíes	NC	9	dias
2	2	0.020293153822422028	3657	12	13	marroquíes	PI	8	pocos
3	3	0.019051004201173782	8789	12	13	marroquíes	PI	7	cuantos
4	4	0.01382259838283062	679	12	13	marroquíes	NC	6	años
5	5	0.013015876524150372	1167	12	13	marroquíes	Z	5	10
6	6	0.01261538453400135	1410	12	13	marroquíes	Z	4	20
7	7	0.012241904623806477	2450	12	13	marroquíes	Z	3	50
8	8	0.01180293969810009	1662	12	13	marroquíes	NC	2	niños
9	9	0.010895290412008762	791	12	13	marroquíes	Z	1	5
0	0	0.12499088048934937	18	0	13	argelinos	Fp	10	.
1	1	0.021752040833234787	2583	0	13	argelinos	AQ	9	gratis
2	2	0.018920429050922394	30	0	13	argelinos	Fd	8	:
3	3	0.012022657319903374	343	0	13	argelinos	DA	7	las
4	4	0.011888869106769562	316	0	13	argelinos	DA	6	los
5	5	0.008714521303772926	7477	0	13	argelinos	NC	5	ejemplos
6	6	0.007922503165900707	419	0	13	argelinos	RG	4	más
7	7	0.0072757788002491	19782	0	13	argelinos	NC	3	estrenos
8	8	0.006557390559464693	1775	0	13	argelinos	AQ	2	|
9	9	0.005866699852049351	17470	0	13	argelinos	AQ	1	frescos
0	0	0.028329716995358467	30	1	13	argelinos	Fd	10	:
1	1	0.028242746368050575	316	1	13	argelinos	DA	9	los
2	2	0.014753605239093304	18	1	13	argelinos	Fp	8	.
3	3	0.011433322913944721	295	1	13	argelinos	DA	7	el
4	4	0.010524065233767033	291	1	13	argelinos	CC	6	y
5	5	0.00983609352260828	342	1	13	argelinos	AQ	5	d
6	6	0.00961324479430914	283	1	13	argelinos	DA	4	la
7	7	0.00958340335637331	404	1	13	argelinos	Z	3	1
8	8	0.009463776834309101	625	1	13	argelinos	Z	2	3
9	9	0.00932405423372984	791	1	13	argelinos	Z	1	5
0	0	0.05173220857977867	342	2	13	argelinos	NC	10	d
1	1	0.028581175953149796	8413	2	13	argelinos	NC	9	dias
2	2	0.027628663927316666	10553	2	13	argelinos	NC	8	aqu
3	3	0.023982370272278786	280	2	13	argelinos	NC	7	m
4	4	0.015773490071296692	679	2	13	argelinos	NC	6	años
5	5	0.015586482360959053	21996	2	13	argelinos	NC	5	jovenes
6	6	0.014560796320438385	8789	2	13	argelinos	PI	4	cuantos
7	7	0.010813567787408829	274	2	13	argelinos	NC	3	s
8	8	0.009046057239174843	3638	2	13	argelinos	NC	2	tiempos
9	9	0.008552441373467445	807	2	13	argelinos	NC	1	idos
0	0	0.06337171047925949	32820	3	13	argelinos	AQ	10	bienvenidos
1	1	0.034158773720264435	5562	3	13	argelinos	AQ	9	necesarios
2	2	0.0286822821944952	9245	3	13	argelinos	AQ	8	malos
3	3	0.011778169311583042	21731	3	13	argelinos	AQ	7	demasiados
4	4	0.011179137974977493	4174	3	13	argelinos	AQ	6	buenos
5	5	0.010917216539382935	30962	3	13	argelinos	AQ	5	sinónimos
6	6	0.01084783673286438	17050	3	13	argelinos	AQ	4	peligrosos
7	7	0.010733650997281075	413	3	13	argelinos	Z	3	2
8	8	0.0104546919465065	625	3	13	argelinos	Z	2	3
9	9	0.009923567995429039	9871	3	13	argelinos	AQ	1	suficientes
0	0	0.04347970709204674	316	4	13	argelinos	DA	10	los
1	1	0.02229016087949276	17050	4	13	argelinos	AQ	9	peligrosos
2	2	0.015213911421597004	411	4	13	argelinos	NC	8	i
3	3	0.014693215489387512	93	4	13	argelinos	CC	7	y
4	4	0.01459136325865984	404	4	13	argelinos	Z	6	1
5	5	0.014292909763753414	45100	4	13	argelinos	AQ	5	excesivos
6	6	0.01423092931509018	8323	4	13	argelinos	AQ	4	bajos
7	7	0.011925079859793186	625	4	13	argelinos	Z	3	3
8	8	0.011458287946879864	38433	4	13	argelinos	AQ	2	permitidos
9	9	0.010858695022761822	2631	4	13	argelinos	Z	1	21
0	0	0.02985548973083496	316	5	13	argelinos	DA	10	los
1	1	0.028552334755659103	18	5	13	argelinos	Fp	9	.
2	2	0.012386941350996494	93	5	13	argelinos	CC	8	y
3	3	0.011476599611341953	291	5	13	argelinos	CC	7	y
4	4	0.009120975621044636	1352	5	13	argelinos	PI	6	muchos
5	5	0.007784286048263311	30	5	13	argelinos	Fd	5	:
6	6	0.007459140382707119	263	5	13	argelinos	SP	4	de
7	7	0.007376222871243954	726	5	13	argelinos	PI	3	todos
8	8	0.006924950052052736	1386	5	13	argelinos	PI	2	algunos
9	9	0.006756999995559454	404	5	13	argelinos	Z	1	1
0	0	0.014363346621394157	316	6	13	argelinos	DA	10	los
1	1	0.014134090393781662	263	6	13	argelinos	SP	9	de
2	2	0.011147942394018173	293	6	13	argelinos	CS	8	que
3	3	0.010115440934896469	291	6	13	argelinos	CC	7	y
4	4	0.009830746799707413	4174	6	13	argelinos	AQ	6	buenos
5	5	0.009001708589494228	1619	6	13	argelinos	AQ	5	bajo
6	6	0.008958067744970322	1386	6	13	argelinos	PI	4	algunos
7	7	0.008170309476554394	283	6	13	argelinos	DA	3	la
8	8	0.008113600313663483	88	6	13	argelinos	NC	2	t
9	9	0.007970539852976799	93	6	13	argelinos	CC	1	y
0	0	0.1774204820394516	19112	7	13	argelinos	AQ	10	vendidos
1	1	0.04535815119743347	6390	7	13	argelinos	AQ	9	altos
2	2	0.036666564643383026	8323	7	13	argelinos	AQ	8	bajos
3	3	0.03596295416355133	37113	7	13	argelinos	AQ	7	visitados
4	4	0.03334341198205948	9000	7	13	argelinos	AQ	6	recientes
5	5	0.021115437150001526	21700	7	13	argelinos	AQ	5	vistos
6	6	0.021030249074101448	10578	7	13	argelinos	AQ	4	baratos
7	7	0.017015650868415833	43564	7	13	argelinos	AQ	3	buscados
8	8	0.016738003119826317	6571	7	13	argelinos	AQ	2	populares
9	9	0.015208444558084011	313	7	13	argelinos	AQ	1	v
0	0	0.38496074080467224	19112	8	13	argelinos	AQ	10	vendidos
1	1	0.0923471450805664	43564	8	13	argelinos	AQ	9	buscados
2	2	0.0667436495423317	21700	8	13	argelinos	AQ	8	vistos
3	3	0.03897331655025482	9000	8	13	argelinos	AQ	7	recientes
4	4	0.026187241077423096	37113	8	13	argelinos	AQ	6	visitados
5	5	0.026138637214899063	6571	8	13	argelinos	AQ	5	populares
6	6	0.025257334113121033	18	8	13	argelinos	Fp	4	.
7	7	0.021430552005767822	2804	8	13	argelinos	AQ	3	importantes
8	8	0.00972518976777792	37311	8	13	argelinos	NC	2	demandados
9	9	0.009577080607414246	10578	8	13	argelinos	AQ	1	baratos
0	0	0.11248263716697693	9000	9	13	argelinos	AQ	10	recientes
1	1	0.05817296728491783	5860	9	13	argelinos	AQ	9	comunes
2	2	0.03294172137975693	3381	9	13	argelinos	RG	8	allá
3	3	0.019679183140397072	6390	9	13	argelinos	AQ	7	altos
4	4	0.01856245845556259	1327	9	13	argelinos	NC	6	datos
5	5	0.017831843346357346	8323	9	13	argelinos	AQ	5	bajos
6	6	0.016267819330096245	1536	9	13	argelinos	RG	4	aquí
7	7	0.01419564988464117	10578	9	13	argelinos	AQ	3	baratos
8	8	0.013818464241921902	21700	9	13	argelinos	AQ	2	vistos
9	9	0.013806226663291454	6571	9	13	argelinos	AQ	1	populares
0	0	0.09824489057064056	43564	10	13	argelinos	AQ	10	buscados
1	1	0.08907731622457504	9000	10	13	argelinos	AQ	9	recientes
2	2	0.058758437633514404	37113	10	13	argelinos	AQ	8	visitados
3	3	0.04165524244308472	21700	10	13	argelinos	AQ	7	vistos
4	4	0.039175163954496384	6390	10	13	argelinos	AQ	6	altos
5	5	0.03511792793869972	19112	10	13	argelinos	AQ	5	vendidos
6	6	0.030079007148742676	10578	10	13	argelinos	AQ	4	baratos
7	7	0.02836899273097515	8323	10	13	argelinos	AQ	3	bajos
8	8	0.020413940772414207	6571	10	13	argelinos	AQ	2	populares
9	9	0.017578493803739548	3381	10	13	argelinos	RG	1	allá
0	0	0.056280918419361115	6390	11	13	argelinos	AQ	10	altos
1	1	0.040830790996551514	8323	11	13	argelinos	AQ	9	bajos
2	2	0.03282555192708969	263	11	13	argelinos	SP	8	de
3	3	0.02093944326043129	12974	11	13	argelinos	AQ	7	claros
4	4	0.01977870613336563	14225	11	13	argelinos	AQ	6	sencillos
5	5	0.018050378188490868	625	11	13	argelinos	Z	5	3
6	6	0.0161113478243351	6114	11	13	argelinos	AQ	4	generales
7	7	0.015908770263195038	2118	11	13	argelinos	AQ	3	alta
8	8	0.015889393165707588	1619	11	13	argelinos	AQ	2	bajo
9	9	0.01445617526769638	791	11	13	argelinos	Z	1	5
0	0	0.05255501717329025	8413	12	13	argelinos	NC	10	dias
1	1	0.03206777200102806	8789	12	13	argelinos	PI	9	cuantos
2	2	0.025222018361091614	4174	12	13	argelinos	AQ	8	buenos
3	3	0.014933621510863304	1662	12	13	argelinos	NC	7	niños
4	4	0.014696096070110798	280	12	13	argelinos	NC	6	m
5	5	0.010412042960524559	2888	12	13	argelinos	NC	5	post
6	6	0.008666373789310455	342	12	13	argelinos	NC	4	d
7	7	0.00804690457880497	1167	12	13	argelinos	Z	3	10
8	8	0.008023876696825027	1410	12	13	argelinos	Z	2	20
9	9	0.008014420047402382	3638	12	13	argelinos	NC	1	tiempos
0	0	0.022414661943912506	4174	0	13	sudafricanos	AQ	10	buenos
1	1	0.021571455523371696	316	0	13	sudafricanos	DA	9	los
2	2	0.021472442895174026	32820	0	13	sudafricanos	AQ	8	bienvenidos
3	3	0.009272194467484951	9416	0	13	sudafricanos	AQ	7	verdes
4	4	0.009058034978806973	9245	0	13	sudafricanos	AQ	6	malos
5	5	0.00815369002521038	2583	0	13	sudafricanos	AQ	5	gratis
6	6	0.00782211683690548	343	0	13	sudafricanos	DA	4	las
7	7	0.007250762078911066	11461	0	13	sudafricanos	AQ	3	viejos
8	8	0.006846655160188675	2152	0	13	sudafricanos	AQ	2	nuevos
9	9	0.005910888779908419	19375	0	13	sudafricanos	AQ	1	latinos
0	0	0.02494983747601509	316	1	13	sudafricanos	DA	10	los
1	1	0.010769288055598736	93	1	13	sudafricanos	CC	9	y
2	2	0.008410417474806309	9245	1	13	sudafricanos	AQ	8	malos
3	3	0.007677794434130192	4174	1	13	sudafricanos	AQ	7	buenos
4	4	0.006590275559574366	32820	1	13	sudafricanos	AQ	6	bienvenidos
5	5	0.00649720523506403	625	1	13	sudafricanos	Z	5	3
6	6	0.0061329081654548645	413	1	13	sudafricanos	Z	4	2
7	7	0.006064169574528933	1386	1	13	sudafricanos	PI	3	algunos
8	8	0.005846990738064051	1789	1	13	sudafricanos	AQ	2	#
9	9	0.0057907989248633385	1775	1	13	sudafricanos	AQ	1	|
0	0	0.028649983927607536	21996	2	13	sudafricanos	NC	10	jovenes
1	1	0.014319822192192078	8413	2	13	sudafricanos	NC	9	dias
2	2	0.013580432161688805	4174	2	13	sudafricanos	AQ	8	buenos
3	3	0.012223491445183754	3638	2	13	sudafricanos	NC	7	tiempos
4	4	0.011528443545103073	8789	2	13	sudafricanos	PI	6	cuantos
5	5	0.010254020802676678	3657	2	13	sudafricanos	PI	5	pocos
6	6	0.008101532235741615	1662	2	13	sudafricanos	NC	4	niños
7	7	0.007986798882484436	6390	2	13	sudafricanos	AQ	3	altos
8	8	0.0074883634224534035	679	2	13	sudafricanos	NC	2	años
9	9	0.006901377346366644	342	2	13	sudafricanos	NC	1	d
0	0	0.2649088203907013	32820	3	13	sudafricanos	AQ	10	bienvenidos
1	1	0.02557333931326866	9871	3	13	sudafricanos	AQ	9	suficientes
2	2	0.018573038280010223	5562	3	13	sudafricanos	AQ	8	necesarios
3	3	0.01790842041373253	9245	3	13	sudafricanos	AQ	7	malos
4	4	0.01626422628760338	4174	3	13	sudafricanos	AQ	6	buenos
5	5	0.01356461737304926	2583	3	13	sudafricanos	AQ	5	gratis
6	6	0.01255224458873272	21731	3	13	sudafricanos	AQ	4	demasiados
7	7	0.010573911480605602	17050	3	13	sudafricanos	AQ	3	peligrosos
8	8	0.009120420552790165	46778	3	13	sudafricanos	AQ	2	zombis
9	9	0.008384275250136852	20481	3	13	sudafricanos	AQ	1	geniales
0	0	0.017920657992362976	316	4	13	sudafricanos	DA	10	los
1	1	0.01359439454972744	5562	4	13	sudafricanos	AQ	9	necesarios
2	2	0.013234125450253487	4174	4	13	sudafricanos	AQ	8	buenos
3	3	0.011899573728442192	9245	4	13	sudafricanos	AQ	7	malos
4	4	0.010054634883999825	18470	4	13	sudafricanos	AQ	6	imprescindibles
5	5	0.00999644584953785	9951	4	13	sudafricanos	AQ	5	clásicos
6	6	0.009491289965808392	419	4	13	sudafricanos	RG	4	más
7	7	0.00867631658911705	11165	4	13	sudafricanos	AQ	3	famosos
8	8	0.007845832966268063	1662	4	13	sudafricanos	NC	2	niños
9	9	0.0077010211534798145	32820	4	13	sudafricanos	AQ	1	bienvenidos
0	0	0.040009938180446625	32820	5	13	sudafricanos	AQ	10	bienvenidos
1	1	0.01967986673116684	9245	5	13	sudafricanos	AQ	9	malos
2	2	0.018398085609078407	5562	5	13	sudafricanos	AQ	8	necesarios
3	3	0.016479093581438065	17395	5	13	sudafricanos	AQ	7	perfectos
4	4	0.015795763581991196	316	5	13	sudafricanos	DA	6	los
5	5	0.015531101264059544	4174	5	13	sudafricanos	AQ	5	buenos
6	6	0.014060650020837784	49244	5	13	sudafricanos	AQ	4	aburridos
7	7	0.01313786581158638	2583	5	13	sudafricanos	AQ	3	gratis
8	8	0.012101195752620697	9871	5	13	sudafricanos	AQ	2	suficientes
9	9	0.011664451099932194	10578	5	13	sudafricanos	AQ	1	baratos
0	0	0.01898394152522087	93	6	13	sudafricanos	CC	10	y
1	1	0.011245370842516422	291	6	13	sudafricanos	CC	9	y
2	2	0.010787050239741802	1386	6	13	sudafricanos	PI	8	algunos
3	3	0.010213445872068405	16	6	13	sudafricanos	Fc	7	,
4	4	0.00962027721107006	32820	6	13	sudafricanos	AQ	6	bienvenidos
5	5	0.008584493771195412	263	6	13	sudafricanos	SP	5	de
6	6	0.007599020376801491	316	6	13	sudafricanos	DA	4	los
7	7	0.006849454250186682	586	6	13	sudafricanos	AQ	3	icos
8	8	0.006559685803949833	367	6	13	sudafricanos	CS	2	si
9	9	0.006363437976688147	6493	6	13	sudafricanos	Z	1	2000
0	0	0.14257864654064178	19112	7	13	sudafricanos	AQ	10	vendidos
1	1	0.08601459115743637	6390	7	13	sudafricanos	AQ	9	altos
2	2	0.03908879682421684	37113	7	13	sudafricanos	AQ	8	visitados
3	3	0.035889673978090286	9000	7	13	sudafricanos	AQ	7	recientes
4	4	0.03490995988249779	6571	7	13	sudafricanos	AQ	6	populares
5	5	0.028305286541581154	8323	7	13	sudafricanos	AQ	5	bajos
6	6	0.023215381428599358	5860	7	13	sudafricanos	AQ	4	comunes
7	7	0.019295940175652504	3381	7	13	sudafricanos	RG	3	allá
8	8	0.01823228783905506	43564	7	13	sudafricanos	AQ	2	buscados
9	9	0.016814496368169785	19900	7	13	sudafricanos	AQ	1	caros
0	0	0.29298803210258484	19112	8	13	sudafricanos	AQ	10	vendidos
1	1	0.1568419486284256	6571	8	13	sudafricanos	AQ	9	populares
2	2	0.05538235977292061	9000	8	13	sudafricanos	AQ	8	recientes
3	3	0.04776863008737564	43564	8	13	sudafricanos	AQ	7	buscados
4	4	0.037714146077632904	21700	8	13	sudafricanos	AQ	6	vistos
5	5	0.03246224299073219	22919	8	13	sudafricanos	AQ	5	solicitados
6	6	0.024192268028855324	33502	8	13	sudafricanos	VMP	4	valorados
7	7	0.023424727842211723	10578	8	13	sudafricanos	AQ	3	baratos
8	8	0.020201582461595535	37113	8	13	sudafricanos	AQ	2	visitados
9	9	0.01790269836783409	12469	8	13	sudafricanos	AQ	1	destacados
0	0	0.14049132168293	6390	9	13	sudafricanos	AQ	10	altos
1	1	0.10011901706457138	5860	9	13	sudafricanos	AQ	9	comunes
2	2	0.05188174918293953	6571	9	13	sudafricanos	AQ	8	populares
3	3	0.05129266530275345	8323	9	13	sudafricanos	AQ	7	bajos
4	4	0.045171868056058884	9000	9	13	sudafricanos	AQ	6	recientes
5	5	0.032347071915864944	19112	9	13	sudafricanos	AQ	5	vendidos
6	6	0.031040722504258156	2804	9	13	sudafricanos	AQ	4	importantes
7	7	0.025129539892077446	7751	9	13	sudafricanos	AQ	3	conocidos
8	8	0.022189052775502205	4404	9	13	sudafricanos	RG	2	arriba
9	9	0.01577065885066986	9185	9	13	sudafricanos	AQ	1	difíciles
0	0	0.18572817742824554	19112	10	13	sudafricanos	AQ	10	vendidos
1	1	0.11225581914186478	37113	10	13	sudafricanos	AQ	9	visitados
2	2	0.08030560612678528	6571	10	13	sudafricanos	AQ	8	populares
3	3	0.05153743177652359	19900	10	13	sudafricanos	AQ	7	caros
4	4	0.04752267524600029	43564	10	13	sudafricanos	AQ	6	buscados
5	5	0.03561830893158913	21700	10	13	sudafricanos	AQ	5	vistos
6	6	0.032077960669994354	6390	10	13	sudafricanos	AQ	4	altos
7	7	0.03164708986878395	10578	10	13	sudafricanos	AQ	3	baratos
8	8	0.031105348840355873	9000	10	13	sudafricanos	AQ	2	recientes
9	9	0.025592591613531113	2804	10	13	sudafricanos	AQ	1	importantes
0	0	0.062205154448747635	6390	11	13	sudafricanos	AQ	10	altos
1	1	0.03548797592520714	3842	11	13	sudafricanos	AQ	9	buenas
2	2	0.03193791210651398	4174	11	13	sudafricanos	AQ	8	buenos
3	3	0.0275021530687809	263	11	13	sudafricanos	SP	7	de
4	4	0.014185329899191856	1605	11	13	sudafricanos	AQ	6	grandes
5	5	0.013661115430295467	2118	11	13	sudafricanos	AQ	5	alta
6	6	0.013192984275519848	1692	11	13	sudafricanos	AQ	4	buena
7	7	0.011238719336688519	8323	11	13	sudafricanos	AQ	3	bajos
8	8	0.009773209691047668	9245	11	13	sudafricanos	AQ	2	malos
9	9	0.0091455839574337	6911	11	13	sudafricanos	AQ	1	altas
0	0	0.016958430409431458	679	12	13	sudafricanos	NC	10	años
1	1	0.010278336703777313	8413	12	13	sudafricanos	NC	9	dias
2	2	0.00955098308622837	2450	12	13	sudafricanos	Z	8	50
3	3	0.00884977076202631	625	12	13	sudafricanos	Z	7	3
4	4	0.008627058938145638	1410	12	13	sudafricanos	Z	6	20
5	5	0.008164025843143463	413	12	13	sudafricanos	Z	5	2
6	6	0.007388924714177847	791	12	13	sudafricanos	Z	4	5
7	7	0.007283376529812813	18	12	13	sudafricanos	Fp	3	.
8	8	0.006982552353292704	1167	12	13	sudafricanos	Z	2	10
9	9	0.006386234890669584	8789	12	13	sudafricanos	PI	1	cuantos
0	0	0.03663105145096779	14225	0	13	chinos	AQ	10	sencillos
1	1	0.029238903895020485	2152	0	13	chinos	AQ	9	nuevos
2	2	0.02772553265094757	10578	0	13	chinos	AQ	8	baratos
3	3	0.02759316936135292	19900	0	13	chinos	AQ	7	caros
4	4	0.02463632822036743	4174	0	13	chinos	AQ	6	buenos
5	5	0.02091917209327221	6571	0	13	chinos	AQ	5	populares
6	6	0.020148223266005516	2583	0	13	chinos	AQ	4	gratis
7	7	0.019333865493535995	32820	0	13	chinos	AQ	3	bienvenidos
8	8	0.01605852320790291	7576	0	13	chinos	AQ	2	básicos
9	9	0.015699969604611397	9245	0	13	chinos	AQ	1	malos
0	0	0.02438349276781082	4174	1	13	chinos	AQ	10	buenos
1	1	0.02007974497973919	9245	1	13	chinos	AQ	9	malos
2	2	0.018572604283690453	10578	1	13	chinos	AQ	8	baratos
3	3	0.016212064772844315	19900	1	13	chinos	AQ	7	caros
4	4	0.016056887805461884	9416	1	13	chinos	AQ	6	verdes
5	5	0.014676259830594063	49244	1	13	chinos	AQ	5	aburridos
6	6	0.013031991198658943	2583	1	13	chinos	AQ	4	gratis
7	7	0.009565839543938637	2152	1	13	chinos	AQ	3	nuevos
8	8	0.00942398514598608	5562	1	13	chinos	AQ	2	necesarios
9	9	0.009412048384547234	7576	1	13	chinos	AQ	1	básicos
0	0	0.03467746824026108	8413	2	13	chinos	NC	10	dias
1	1	0.028643406927585602	17345	2	13	chinos	NC	9	americanos
2	2	0.020634396001696587	21996	2	13	chinos	NC	8	jovenes
3	3	0.01903603784739971	6155	2	13	chinos	NC	7	prostitutas
4	4	0.018905559554696083	1233	2	13	chinos	DI	6	unos
5	5	0.014865872450172901	3657	2	13	chinos	PI	5	pocos
6	6	0.013660398311913013	2242	2	13	chinos	NC	4	euros
7	7	0.013340010307729244	12042	2	13	chinos	AQ	3	universitarios
8	8	0.013077575713396072	8823	2	13	chinos	AQ	2	europeos
9	9	0.012874091044068336	28171	2	13	chinos	NC	1	anos
0	0	0.02362838014960289	10578	3	13	chinos	AQ	10	baratos
1	1	0.01967668905854225	19900	3	13	chinos	AQ	9	caros
2	2	0.016313668340444565	49244	3	13	chinos	AQ	8	aburridos
3	3	0.014515905641019344	32820	3	13	chinos	AQ	7	bienvenidos
4	4	0.014338554814457893	4174	3	13	chinos	AQ	6	buenos
5	5	0.012947753071784973	5562	3	13	chinos	AQ	5	necesarios
6	6	0.011485829949378967	2583	3	13	chinos	AQ	4	gratis
7	7	0.011304609477519989	9416	3	13	chinos	AQ	3	verdes
8	8	0.011231408454477787	18470	3	13	chinos	AQ	2	imprescindibles
9	9	0.010111454874277115	12042	3	13	chinos	AQ	1	universitarios
0	0	0.01240561529994011	5562	4	13	chinos	AQ	10	necesarios
1	1	0.01229784544557333	9245	4	13	chinos	AQ	9	malos
2	2	0.01205124519765377	10578	4	13	chinos	AQ	8	baratos
3	3	0.011837746948003769	4174	4	13	chinos	AQ	7	buenos
4	4	0.011243617162108421	7576	4	13	chinos	AQ	6	básicos
5	5	0.010805139318108559	1662	4	13	chinos	NC	5	niños
6	6	0.010632194578647614	49244	4	13	chinos	AQ	4	aburridos
7	7	0.008446592837572098	2583	4	13	chinos	AQ	3	gratis
8	8	0.008292057551443577	316	4	13	chinos	DA	2	los
